,Invoicedate,Distributor,GroupId,Type,Provincename,MatNo,Material Name,New_Volume(L),Points,Month
3754,2023-03-07,B,ERW_BM2U2020110031,Retails,Nakhon Pathom,145496,MOBIL DELVAC Legend 15W40 12/1,3080,2,3
3755,2023-03-21,B,ERW_BM2U2020110042,Retails,Nakhon Pathom,134707,MOBIL DELVAC SUPER 20W-50 4X6LT CTN,6140,1,3
3756,2023-03-23,B,ERW_BM2U2020110069,Retails,Bangkok,143898,MOBIL ATF 220 SYN TECH 20L/PAIL,7080,1,3
3757,2023-04-20,B,ERW_BM2U2020110109,Retails,Nakhon Pathom,144673,MOBIL 1 Turbo Diesel 5W-40 4X6L/CAR,9000,10,4
3758,2023-03-28,B,ERW_BM2U2020110113,Retails,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6LT CTN,3520,1,3
3759,2023-04-21,B,ERW_BM2U2020110113,Retails,Ratchaburi,134707,MOBIL DELVAC SUPER 20W-50 4X6LT CTN,420,1,4
3760,2023-01-12,B,ERW_BM2U2020110113,Retails,Ratchaburi,135898,MOBIL LUBE HD 80W90 4/5,5460,1,1
3761,2023-10-31,B,ERW_BM2U2020110121,Retails,Nakhon Pathom,145438,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE PAIL20L :TH,1600,1,10
3762,2023-12-19,B,ERW_BM2U2020110121,Retails,Nakhon Pathom,145438,MOBIL DELVAC LEGEND 20W-50 Standard DEFENSE PAIL20L :TH,2720,1,12
3763,2023-09-20,B,ERW_BM2U2020110126,Retails,Samut Sakhon,145498,MOBIL DELVAC Legend 15W40(CH-4) 20L,7420,2,9
3764,2023-01-26,B,ERW_BM2U2020110149,Retails,Nakhon Pathom,135898,MOBIL LUBE HD 80W90 4/5,3240,1,1
3765,2023-02-03,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,135895,MOBIL LUBE HD 85W140 4/5,9160,1,2
3766,2023-10-14,B,ERW_BM2U2020110177,Retails,Nakhon Pathom,144673,MOBIL 1 Turbo Diesel 5W-40 4X6L/CAR,4540,10,10
3767,2023-02-22,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,135508,MOBIL DELVAC 1640 4/6,9100,1,2
3768,2023-05-31,B,ERW_BT8D2023080001,Retails,Prachuap Khiri Khan,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,780,2,5
3769,2023-08-11,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4/6,7200,1,8
3770,2023-11-02,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,144673,MOBIL 1 Turbo Diesel 5W-40 4X6L/CAR,8500,10,11
3771,2023-11-09,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4/6,5040,1,11
3772,2023-12-12,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,134782,MOBIL DELVAC 1340 4/6,9580,1,12
3773,2023-05-31,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,135898,MOBIL LUBE HD 80W90 4/5,6480,1,5
3774,2023-01-07,D,ERW_DBG72020110014,Retails,Pattani,143507,MOBIL SUPER 2000 10W40 4/4+1,7500,2,1
3775,2023-10-26,D,ERW_DBG72020110019,Retails,Surat Thani,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,6380,2,10
3776,2023-09-29,D,ERW_DBG72020110038,Reseller,Phuket,145498,MOBIL DELVAC Legend 15W40(CH-4) 20L,2460,2,9
3777,2023-04-10,D,ERW_DBG72020110056,Retails,Phuket,143507,MOBIL SUPER 2000 10W40 4/4+1,4660,2,4
3778,2023-05-29,D,ERW_DBG72020110075,Retails,Chumphon,145572,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 12X1L/CAR,1760,2,5
3779,2023-06-08,D,ERW_DBG72020110075,Retails,Chumphon,145496,MOBIL DELVAC Legend 15W40 12/1,6840,2,6
3780,2023-09-08,D,ERW_DBG72020110075,Retails,Chumphon,145496,MOBIL DELVAC Legend 15W40 12/1,9280,2,9
3781,2023-09-08,D,ERW_DBG72020110075,Retails,Chumphon,145572,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 12X1L/CAR,1820,2,9
3782,2023-04-05,D,ERW_DBG72020110082,Reseller,Songkhla,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,8080,1,4
3783,2023-06-09,D,ERW_DBG72020110082,Reseller,Songkhla,135162,MOBILFLUID 424 20L PAIL,6880,1,6
3784,2023-04-07,D,ERW_DBG72020110143,Retails,Chumphon,145500,MOBIL DELVAC MODERN 15W-40 S DEFENSE PAIL20L:TH,3460,2,4
3785,2023-02-02,D,ERW_DGVG2021110003,Reseller,Phangnga,142938,MOBIL DELVAC SUPER 1400 15W-40 12X1 LT CTN,8520,2,2
3786,2023-03-22,D,ERW_DGVG2021110003,Reseller,Phangnga,142938,MOBIL DELVAC SUPER 1400 15W-40 12X1 LT CTN,7820,2,3
3787,2023-11-09,A,ERW_A6CB2023080001,Retails,Saraburi,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,13272,2,11
3788,2023-06-23,A,ERW_A6CB2023080001,Retails,Saraburi,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,5796,2,6
3789,2023-12-18,A,ERW_A7QF2022060006,Retails,Trat,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,13692,2,12
3790,2023-12-18,A,ERW_A7QF2022060006,Retails,Trat,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,10164,2,12
3791,2023-12-15,A,ERW_ADG22021040106,Retails,Samut Prakan,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,5040,1,12
3792,2023-05-24,A,ERW_AI8N2021070007,Retails,Chanthaburi,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,11340,2,5
3793,2023-12-18,A,ERW_AI8N2021070007,Retails,Chanthaburi,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,252,2,12
3794,2023-09-26,A,ERW_AMBP2020110058,Retails,Bangkok,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,8624,2,9
3795,2023-11-21,A,ERW_AMBP2020110058,Retails,Bangkok,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,5516,2,11
3796,2023-09-07,A,ERW_AMBP2020110123,Retails,Phra Nakhon Si Ayutthaya,145575,MOBIL SUPER EVERYDAY PROTECTION TURBOSPEED 15W-40 4x7L/CAR,2156,1,9
3797,2023-05-23,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,143628,MOBIL SUPER 1000 TURBOSPEED 15W40 4/7,5768,1,5
3798,2023-05-23,A,ERW_AMBP2020110124,Retails,Phra Nakhon Si Ayutthaya,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,13748,1,5
3799,2023-02-15,A,ERW_AMBP2020110200,Retails,Rayong,143132,MOBIL 1 5W-30 4X4L/CAR,4256,10,2
3800,2023-02-15,A,ERW_AMBP2020110200,Retails,Rayong,140521,MOBIL 1 0W40(SN) 4/4,7532,10,2
3801,2023-03-21,A,ERW_AMBP2020110206,Reseller,Chachoengsao,145841,MOBIL 1 0W-40 (SP) V2 4X4L/CAR,1680,10,3
3802,2023-07-25,A,ERW_AMBP2020110257,Retails,Udon Thani,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,7672,1,7
3803,2023-06-22,A,ERW_AMBP2020110286,Retails,Bangkok,143160,MOBIL DELVAC SUPER 1400 15W-40 4X6+1L/CAR,11312,2,6
3804,2023-02-09,A,ERW_AMBP2020110336,Retails,Nonthaburi,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,8316,2,2
3805,2023-03-10,A,ERW_AMBP2020110340,Retails,Phetchaburi,141559,MOBIL 1 FIGHTER X2 5W-50 (SP) SG 4X4L/CAR,8204,10,3
3806,2023-09-22,A,ERW_AMBP2020110352,Retails,Loei,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,11368,2,9
3807,2023-11-10,A,ERW_AMBP2020110380,Retails,Bangkok,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,3584,1,11
3808,2023-11-24,A,ERW_AMBP2020110385,Retails,Bangkok,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,10108,2,11
3809,2023-01-06,A,ERW_AMBP2020110491,Retails,Chon Buri,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,2520,2,1
3810,2023-08-30,A,ERW_AMBP2020110491,Retails,Chon Buri,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,11732,2,8
3811,2023-04-26,A,ERW_AMBP2020110491,Retails,Chon Buri,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,2100,2,4
3812,2023-11-04,C,ERW_C08P2020090002,Retails,Kamphaeng Phet,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,1792,2,11
3813,2023-11-01,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,3192,2,11
3814,2023-11-01,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,6160,2,11
3815,2023-02-03,C,ERW_C08P2020090025,Reseller,Kamphaeng Phet,142931,MOBIL DELVAC MX 15W40 4/6+1,6664,2,2
3816,2023-05-11,C,ERW_C08P2020090046,Retails,Nakhon Sawan,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,6636,2,5
3817,2023-01-23,C,ERW_C08P2020090052,Reseller,Nakhon Sawan,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,9212,2,1
3818,2023-03-11,C,ERW_C08P2020090052,Reseller,Nakhon Sawan,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,10528,2,3
3819,2023-10-05,C,ERW_C08P2020090056,Retails,Nakhon Sawan,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,2492,2,10
3820,2023-10-17,C,ERW_C08P2020090063,Retails,Phichit,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,9828,2,10
3821,2023-03-24,C,ERW_C08P2020090063,Retails,Phichit,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,2800,2,3
3822,2023-11-17,C,ERW_C08P2020090121,Retails,Uttaradit,145472,MOBIL DELVAC MODERN 10W-30 SUPER Defense V2 CTN 4X6L:TH,10248,2,11
3823,2023-01-26,C,ERW_C08P2020090137,Retails,Lamphun,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,5432,2,1
3824,2023-10-04,C,ERW_C08P2020090142,Retails,Chiang Mai,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,6020,2,10
3825,2023-10-03,C,ERW_C08P2020090142,Retails,Chiang Mai,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,3332,2,10
3826,2023-01-03,C,ERW_C08P2020090148,Retails,Chiang Mai,143628,MOBIL SUPER 1000 TURBOSPEED 15W40 4/7,11256,1,1
3827,2023-06-15,C,ERW_C08P2020090197,Retails,Chon Buri,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,3388,2,6
3828,2023-08-31,C,ERW_CM8N2021050002,Retails,Chiang Mai,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,4648,2,8
3829,2023-10-13,C,ERW_C4M12022030003,Retails,Chiang Rai,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,4424,2,10
3830,2023-03-07,C,ERW_CA7Y2022040001,Retails,Phitsanulok,142931,MOBIL DELVAC MX 15W40 4/6+1,12040,2,3
3831,2023-11-05,C,ERW_CA7Y2022040001,Retails,Phitsanulok,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,10136,2,11
3832,2023-05-09,C,ERW_CET92022080001,Retails,Uttaradit,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,4900,2,5
3833,2023-04-04,C,ERW_CET92022080001,Retails,Uttaradit,142931,MOBIL DELVAC MX 15W40 4/6+1,12852,2,4
3834,2023-06-12,C,ERW_CM8N2021050001,Retails,Phetchabun,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,12852,2,6
3835,2023-11-18,C,ERW_CRGG2021020001,Reseller,Kamphaeng Phet,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,7420,2,11
3836,2023-05-23,C,ERW_CVEG2022020001,Retails,Chiang Mai,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,3192,2,5
3837,2023-11-02,B,ERW_BM2U2020110044,Retails,Samut Sakhon,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,6356,2,11
3838,2023-12-19,B,ERW_B5CM2020120001,Retails,Samut Sakhon,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,5236,2,12
3839,2023-04-05,B,ERW_B5CM2020120001,Retails,Samut Sakhon,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,11900,2,4
3840,2023-05-29,B,ERW_B5CM2020120008,Retails,Samut Sakhon,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,12460,2,5
3841,2023-07-31,B,ERW_B5CM2020120008,Retails,Samut Sakhon,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,6664,2,7
3842,2023-03-29,B,ERW_B5CM2020120008,Retails,Samut Sakhon,141539,MOBIL DELVAC SUPER 1400 15W40 4/6+1,11284,2,3
3843,2023-04-05,B,ERW_BM2U2020110084,Retails,Nakhon Pathom,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,9100,2,4
3844,2023-04-20,B,ERW_BM2U2020110084,Retails,Nakhon Pathom,141539,MOBIL DELVAC SUPER 1400 15W40 4/6+1,5208,2,4
3845,2023-12-11,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,2408,2,12
3846,2023-09-06,B,ERW_BM2U2020110034,Retails,Nakhon Pathom,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,5012,2,9
3847,2023-12-20,B,ERW_BM2U2020110041,Retails,Nakhon Pathom,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,7056,2,12
3848,2023-04-18,B,ERW_BM2U2020110041,Retails,Nakhon Pathom,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,1232,2,4
3849,2023-03-23,B,ERW_BM2U2020110075,Retails,Bangkok,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,1876,2,3
3850,2023-05-18,B,ERW_BM2U2020110075,Retails,Bangkok,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,9156,2,5
3851,2023-10-31,B,ERW_BM2U2020110077,Retails,Samut Sakhon,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,8120,2,10
3852,2023-05-09,B,ERW_BM2U2020110077,Retails,Samut Sakhon,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,756,2,5
3853,2023-06-14,B,ERW_BM2U2020110081,Retails,Ratchaburi,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,868,2,6
3854,2023-05-25,B,ERW_BM2U2020110083,Retails,Kanchanaburi,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,12880,2,5
3855,2023-03-27,B,ERW_BM2U2020110083,Retails,Kanchanaburi,141539,MOBIL DELVAC SUPER 1400 15W40 4/6+1,9044,2,3
3856,2023-10-31,B,ERW_BM2U2020110121,Retails,Nakhon Pathom,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,9940,2,10
3857,2023-12-20,B,ERW_BM2U2020110122,Retails,Nakhon Pathom,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,12320,2,12
3858,2023-11-07,B,ERW_BM2U2020110125,Retails,Kanchanaburi,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,13944,1,11
3859,2023-07-29,B,ERW_BM2U2020110125,Retails,Kanchanaburi,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,280,1,7
3860,2023-07-10,B,ERW_BM2U2020110125,Retails,Kanchanaburi,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,2996,2,7
3861,2023-03-29,B,ERW_BM2U2020110126,Retails,Samut Sakhon,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,9912,2,3
3862,2023-05-02,B,ERW_BM2U2020110126,Retails,Samut Sakhon,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,3108,2,5
3863,2023-02-23,B,ERW_BM2U2020110136,Retails,Samut Sakhon,142931,MOBIL DELVAC MX 15W40 4/6+1,4368,2,2
3864,2023-12-25,B,ERW_BM2U2020110167,Retails,Suphan Buri,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,8512,2,12
3865,2023-10-12,B,ERW_BM2U2020110181,Retails,Samut Sakhon,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,10052,2,10
3866,2023-10-12,B,ERW_BM2U2020110181,Retails,Samut Sakhon,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,6216,2,10
3867,2023-03-22,B,ERW_BM2U2020110062,Retails,Nakhon Pathom,143629,MOBIL SUPER 2000 TURBOSPEED 10W30 4/7,4396,2,3
3868,2023-02-06,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,143628,MOBIL SUPER 1000 TURBOSPEED 15W40 4/7,6300,1,2
3869,2023-02-08,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,143628,MOBIL SUPER 1000 TURBOSPEED 15W40 4/7,7756,1,2
3870,2023-03-15,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,143628,MOBIL SUPER 1000 TURBOSPEED 15W40 4/7,4788,1,3
3871,2023-08-05,B,ERW_BXEO2021030006,Retails,Nakhon Pathom,145497,MOBIL DELVAC Legend 15W40(CH-4) 4/7,10612,2,8
3872,2023-11-18,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,9016,2,11
3873,2023-10-02,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,4340,2,10
3874,2023-08-19,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,8848,2,8
3875,2023-10-31,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,145577,MOBIL SUPER FRICTION FIGHTER TURBOSPEED 10W-30 4x7L/CAR,12292,2,10
3876,2023-10-21,B,ERW_BXG52021040275,Retails,Prachuap Khiri Khan,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,10696,2,10
3877,2023-10-23,D,ERW_DB7M2021040001,Retails,Surat Thani,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,140,1,10
3878,2023-07-15,D,ERW_DBG72020110008,Retails,Trang,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,4704,1,7
3879,2023-09-26,D,ERW_DBG72020110060,Retails,Phatthalung,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,3500,2,9
3880,2023-06-28,D,ERW_DBG72020110063,Retails,Trang,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,896,1,6
3881,2023-10-05,D,ERW_DBG72020110082,Reseller,Songkhla,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,5236,1,10
3882,2023-02-14,D,ERW_DBG72020110083,Retails,Songkhla,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,7952,1,2
3883,2023-02-01,D,ERW_DBG72020110132,Retails,Phatthalung,143160,MOBIL DELVAC SUPER 1400 15W-40 4X6+1L/CAR,3808,2,2
3884,2023-03-20,D,ERW_DCF82023100001,Retails,Phangnga,143877,MOBIL SUPER ALL-IN-ONE Pro TURBOSPEED 5W30 4/7,5852,1,3
3885,2023-12-18,D,ERW_DLD72021010006,Retails,Nakhon Si Thammarat,145474,MOBIL DELVAC MODERN 15W-40 S DEFENSE CTN 4X7L: TH,10444,2,12
3886,2023-06-08,A,ERW_AMBP2020110030,Retails,Bangkok,145496,MOBIL DELVAC Legend 15W40 12/1,5760,2,6
3887,2023-08-30,A,ERW_AMBP2020110058,Retails,Bangkok,135904,MOBILUBE GX 80W-90 GL-4 1X18LT PAIL,180,1,8
3888,2023-08-08,A,ERW_AMBP2020110058,Retails,Bangkok,135899,MOBIL LUBE HD 80W90 1/18,3582,1,8
3889,2023-07-11,A,ERW_AMBP2020110058,Retails,Bangkok,135896,MOBIL LUBE HD 85W140 1/18,8568,1,7
3890,2023-05-09,A,ERW_AMBP2020110058,Retails,Bangkok,135904,MOBILUBE GX 80W-90 GL-4 1X18LT PAIL,8712,1,5
3891,2023-03-17,A,ERW_AMBP2020110058,Retails,Bangkok,135904,MOBILUBE GX 80W-90 GL-4 1X18LT PAIL,4122,1,3
3892,2023-03-17,A,ERW_AMBP2020110058,Retails,Bangkok,135899,MOBIL LUBE HD 80W90 1/18,4032,1,3
3893,2023-01-25,A,ERW_AMBP2020110058,Retails,Bangkok,135899,MOBIL LUBE HD 80W90 1/18,7254,1,1
3894,2023-01-04,A,ERW_AMBP2020110058,Retails,Bangkok,135904,MOBILUBE GX 80W-90 GL-4 1X18LT PAIL,8946,1,1
3895,2023-12-11,A,ERW_AMBP2020110058,Retails,Bangkok,135896,MOBIL LUBE HD 85W140 1/18,9000,1,12
3896,2023-11-09,A,ERW_AMBP2020110058,Retails,Bangkok,135904,MOBILUBE GX 80W-90 GL-4 1X18LT PAIL,4572,1,11
3897,2023-02-13,A,ERW_AOCH2023050001,Retails,Surin,142930,MOBIL DELVAC MX 15W-40 18L/PAIL,8514,2,2
3898,2023-09-07,C,ERW_C08P2020090021,Retails,Kamphaeng Phet,135896,MOBIL LUBE HD 85W140 1/18,8730,1,9
3899,2023-07-21,C,ERW_C08P2020090056,Retails,Nakhon Sawan,135896,MOBIL LUBE HD 85W140 1/18,1008,1,7
3900,2023-07-14,C,ERW_C08P2020090127,Reseller,Phrae,135896,MOBIL LUBE HD 85W140 1/18,8748,1,7
3901,2023-05-02,C,ERW_C08P2020090127,Reseller,Phrae,135899,MOBIL LUBE HD 80W90 1/18,7362,1,5
3902,2023-09-11,B,ERW_BM2U2020110083,Retails,Kanchanaburi,142924,MOBIL SPECIAL 20W-50 12X1L/CAR,5040,1,9
3903,2023-02-23,B,ERW_BM2U2020110108,Retails,Kanchanaburi,137227,MOBIL DELVAC SUPER 1400 15W40 1/18,4320,2,2
3904,2023-04-25,B,ERW_BM2U2020110153,Retails,Bangkok,137227,MOBIL DELVAC SUPER 1400 15W40 1/18,2970,2,4
3905,2023-10-24,B,ERW_BXEO2021030002,Retails,Nakhon Pathom,135899,MOBIL LUBE HD 80W90 1/18,5238,1,10
3906,2023-01-19,D,ERW_DBG72020110003,Retails,Surat Thani,135899,MOBIL LUBE HD 80W90 1/18,6660,1,1
3907,2023-08-17,D,ERW_DBG72020110003,Retails,Surat Thani,135899,MOBIL LUBE HD 80W90 1/18,7920,1,8
3908,2023-04-03,D,ERW_DBG72020110003,Retails,Surat Thani,135899,MOBIL LUBE HD 80W90 1/18,8298,1,4
3909,2023-07-13,D,ERW_DBG72020110038,Reseller,Phuket,135896,MOBIL LUBE HD 85W140 1/18,1350,1,7
3910,2023-07-13,D,ERW_DBG72020110038,Reseller,Phuket,135899,MOBIL LUBE HD 80W90 1/18,6606,1,7
3911,2023-08-29,D,ERW_DBG72020110038,Reseller,Phuket,135899,MOBIL LUBE HD 80W90 1/18,7128,1,8
3912,2023-09-11,D,ERW_DBG72020110038,Reseller,Phuket,135896,MOBIL LUBE HD 85W140 1/18,2970,1,9
3913,2023-10-25,D,ERW_DBG72020110038,Reseller,Phuket,135899,MOBIL LUBE HD 80W90 1/18,2178,1,10
3914,2023-11-15,D,ERW_DBG72020110038,Reseller,Phuket,135899,MOBIL LUBE HD 80W90 1/18,1944,1,11
3915,2023-07-07,D,ERW_DBG72020110082,Reseller,Songkhla,135899,MOBIL LUBE HD 80W90 1/18,4500,1,7
3916,2023-10-27,D,ERW_DBG72020110082,Reseller,Songkhla,135899,MOBIL LUBE HD 80W90 1/18,3852,1,10
3917,2023-05-03,A,ERW_A1DS2023040002,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,7160,4,5
3918,2023-10-09,A,ERW_A1DS2023040002,Retails,Bangkok,145826,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-30 4x4+1L/CAR,4580,4,10
3919,2023-03-21,A,ERW_AD4B2023040001,Retails,Sakon Nakhon,143507,MOBIL SUPER 2000 10W40 4/4+1,3600,2,3
3920,2023-09-19,A,ERW_AD4B2023040001,Retails,Sakon Nakhon,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,260,2,9
3921,2023-10-30,A,ERW_AD4B2023040001,Retails,Sakon Nakhon,145570,MOBIL SUPER FRICTION FIGHTER 10W-40 4x4+1L/CAR,2120,2,10
3922,2023-12-01,A,ERW_AI8N2021070010,Retails,Bangkok,145828,MOBIL SUPER ALL-IN-ONE PROTECTION 5W-40 4x4+1L/CAR,7060,4,12
3923,2023-03-13,A,ERW_AJ0E2020120005,Reseller,Chanthaburi,143507,MOBIL SUPER 2000 10W40 4/4+1,9740,2,3
3924,2023-09-15,A,ERW_ALWN2023020002,Reseller,Sing Buri,135898,MOBIL LUBE HD 80W90 4/5,6680,1,9
3925,2023-11-17,A,ERW_AMBP2020110016,Retails,Bangkok,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,2800,1,11
3926,2023-06-07,A,ERW_AMBP2020110030,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,9200,1,6
3927,2023-04-07,A,ERW_AMBP2020110030,Retails,Bangkok,135898,MOBIL LUBE HD 80W90 4/5,220,1,4
3928,2023-03-20,A,ERW_AMBP2020110030,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,9340,1,3
3929,2023-07-03,A,ERW_AMBP2020110030,Retails,Bangkok,143900,MOBIL ATF 220 SYN TECH 4X5L/CAR,8700,1,7
3930,2023-07-06,A,ERW_AMBP2020110030,Retails,Bangkok,145888,MOBIL SUPER EVERYDAY PROTECTION 20W-50 4x4+1L/CAR,2220,1,7
3931,2023-01-18,A,ERW_AMBP2020110030,Retails,Bangkok,135898,MOBIL LUBE HD 80W90 4/5,8560,1,1
3932,2023-01-18,A,ERW_AMBP2020110030,Retails,Bangkok,135895,MOBIL LUBE HD 85W140 4/5,9960,1,1
